document_id,content
doc729,preheat oven degree f degree c move oven rack middle oven spray muffin cooking spray spoon melted butter bottom sprayed muffin spoon brown sugar muffin press maraschino cherry center brown sugar muffin spoon heaping crushed pineapple top compact back spoon even layer mix pineapple cake mix pineapple juice vegetable oil egg large bowl electric mixer low speed moistened second increase speed medium mix minute pour batter muffin filling top overfill bake preheated oven toothpick inserted center cupcake come clean minute line work surface waxed paper allow cupcake cool least minute inverting muffin onto waxed paper serve pineapple cherry side sprinkle cupcake lightly confectioner sugar serving
doc730,preheat outdoor grill heat lightly oil grate whisk brown sugar cinnamon together bowl transfer large resealable plastic bag add pineapple wedge bag shake well coat wedge grill pineapple wedge preheated grill heated minute per side
doc731,preheat oven degree f degree c place ham roasting pan use sharp knife score ham rind diamond pattern press clove center diamond drain juice pineapple ring medium bowl stir soda brown sugar coat ham juice mixture arrange pineapple ring ham place maraschino cherry center pineapple ring secure toothpick bake uncovered basting frequently pan juice preheated oven internal temperature ham degree f degree c hour sure meat thermometer touch bone remove toothpick serving
doc732,fill glass ice splash grenadine ice pour pineapple juice vodka stir garnish maraschino cherry serve
doc733,place ice cube pineapple banana pineapple juice container blender puree high smooth dotdash meredith food studio
doc734,preheat oven degree f degree c grease baking pan cream margarine sugar together mixing bowl beat egg one time add pineapple bread cube place mixture baking dish bake preheated oven hour let sit minute firm serving
doc735,place pineapple ring large resealable plastic bag add butter honey hot pepper sauce salt seal bag shake coat evenly marinate least minute preferably overnight preheat outdoor grill high heat lightly oil grate grill pineapple ring heated grill mark appear minute per side
doc736,preheat oven degree f degree c spread pineapple square baking pan mix together flour sugar baking powder salt egg medium bowl well combined crumbly spoon mixture evenly pineapple pour melted butter mixture sprinkle cinnamon bake preheated oven top lightly browned filling bubbly minute serve hot cold
doc737,preheat oven degree f degree c spray pan cooking spray mix pineapple juice cake mix together large bowl well combined pour batter prepared pan bake preheated oven golden brown minute let cake cool serve whipped topping foodfan
doc738,combine soy sauce olive oil paprika salt bowl add chicken strip let marinate preparing remaining ingredient heat remaining olive oil wok heat add bell pepper minute add scallion cook minute remove chicken marinade add wok discard marinade cook stirring occasionally chicken cooked longer pink center minute combine pineapple juice cornstarch bowl mix together add pineapple chunk skillet cook minute pour pineapple juice mixture bring boil simmer sauce thickened minute
doc739,preheat oven degree f degree c melt butter low heat heavy skillet handle cast iron pan remove heat sprinkle brown sugar evenly skillet arrange pineapple slice cover bottom skillet distribute cherry around pineapple set aside sift together flour baking powder salt bowl set aside separate egg place white large mixing bowl yolk smaller bowl beat egg white medium speed soft peak form add white sugar gradually beating well addition beat peak form beat egg yolk high speed thick yellow using wire whisk rubber scraper gently fold egg yolk flour mixture white motion blended fold melted butter almond extract batter spread batter evenly pineapple skillet bake preheated oven toothpick inserted center come clean minute loosen cake edge table knife cool cake minute inverting onto serving plate dotdash meredith food studio
doc740,fill collins glass ice place freezer combine pineapple juice gin brandy lime juice grenadine triple sec bénédictine cocktail shaker add ice cover shake chilled strain prepared collins glass garnish pineapple slice cherry talin alton
doc741,preheat oven degree f degree c grease fluted tube pan bundt cooking spray flour pour melted butter bottom prepared pan sprinkle brown sugar evenly top drain pineapple ring measuring reserve juice cut ring half alternate placing halved pineapple ring maraschino cherry around pan set aside combine cake mix pudding mix large mixing bowl pour enough milk reserved pineapple juice make liquid add cake pudding mixture pour vegetable oil mix low speed adding egg time blended increase speed medium mix thoroughly combined smooth minute pour batter pineapple cherry pan bake preheated oven toothpick inserted center come clean minute let cool minute removing pan
doc742,blend coconut water pineapple celery cucumber lemon parsley ginger together blender smooth
doc743,make meatball mix ground beef ginger garlic powder black pepper together large bowl well combined shape ball sauté meatball large skillet heat browned minute meatball cooking prepare sauce pour pineapple juice liquid measuring reserve pineapple chunk add enough water pineapple juice make mix brown sugar cornstarch small bowl transfer meatball plate reserving pan dripping add pineapple juice brown sugar mixture warm pan dripping stir vinegar soy sauce bring boil cook sauce thickens minute return meatball skillet add pineapple chunk green pepper simmer meatball longer pink inside minute thermometer inserted center read least degree f degree c
doc744,preheat oven degree f degree c grease casserole dish beat sugar butter mixing bowl electric mixer creamy beat egg one time stir cinnamon nutmeg mix crushed pineapple bread incorporated transfer prepared baking dish bake preheated oven bubbly lightly browned top hour
doc745,preheat oven degree f degree c melt stick butter bottom cast iron skillet medium heat minute remove heat sprinkle brown sugar evenly butter add pineapple slice skillet decorative layer cherry middle pineapple ring set aside sift flour baking powder salt together bowl cream sugar butter together bowl add egg mix add flour mixture milk alternating fashion add vanilla extract mix well pour mixture evenly pineapple skillet bake preheated oven cake golden brown minute let cake cool skillet minute inverting onto serving plate serve warm
doc746,mix fruit cocktail pineapple mandarin orange marshmallow together large bowl add sour cream stir coat fruit completely refrigerate hour overnight
doc747,whisk pineapple juice cornstarch together small bowl smooth combine cornstarch mixture remaining pineapple juice sugar ketchup vinegar soy sauce crushed pineapple garlic powder large pot high heat cook stirring frequently sauce come gentle boil reduce heat continue simmer sauce clear reach desired consistency minute
